movie_id,title,genres,id,year,clean_title,average_rating,ratings_count
4190,Elmer Gantry (1960),Drama,4190,1960.0,Elmer Gantry,4.0,2
4191,Alfie (1966),Comedy|Drama|Romance,4191,1966.0,Alfie,3.25,4
4193,"Fantasticks, The (1995)",Musical,4193,1995.0,"Fantasticks, The",4.0,2
4194,I Know Where I'm Going! (1945),Drama|Romance|War,4194,1945.0,I Know Where I'm Going!,0.0,0
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,4195,1971.0,"Abominable Dr. Phibes, The",3.8333333333333335,3
4197,Real Life (1979),Comedy,4197,1979.0,Real Life,3.0,1
4198,Battle Beyond the Stars (1980),Sci-Fi,4198,1980.0,Battle Beyond the Stars,3.0,1
4200,Double Impact (1991),Action,4200,1991.0,Double Impact,3.25,2
4202,Fuzz (1972),Drama,4202,1972.0,Fuzz,3.0,1
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,4203,1991.0,Harley Davidson and the Marlboro Man,3.1666666666666665,6
4204,Losin' It (1983),Comedy,4204,1983.0,Losin' It,1.0,1
4205,Mermaids (1990),Comedy|Drama|Romance,4205,1990.0,Mermaids,3.1666666666666665,6
4207,Navy Seals (1990),Action|Adventure|War,4207,1990.0,Navy Seals,2.0,3
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,4210,1986.0,Manhunter,3.9166666666666665,6
4211,Reversal of Fortune (1990),Drama,4211,1990.0,Reversal of Fortune,3.75,6
4212,Death on the Nile (1978),Crime|Mystery,4212,1978.0,Death on the Nile,3.0,1
4214,Revenge of the Nerds (1984),Comedy,4214,1984.0,Revenge of the Nerds,2.8846153846153846,13
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,4215,1987.0,Revenge of the Nerds II: Nerds in Paradise,2.0833333333333335,6
4217,4 Little Girls (1997),Documentary,4217,1997.0,4 Little Girls,4.25,2
4218,River's Edge (1986),Crime|Drama,4218,1986.0,River's Edge,3.5,1
4219,Girls Just Want to Have Fun (1985),Comedy,4219,1985.0,Girls Just Want to Have Fun,3.3333333333333335,3
4220,"Longest Yard, The (1974)",Comedy,4220,1974.0,"Longest Yard, The",3.4,5
4221,Necessary Roughness (1991),Comedy,4221,1991.0,Necessary Roughness,2.625,4
4223,Enemy at the Gates (2001),Drama|War,4223,2001.0,Enemy at the Gates,3.5125,40
4224,Exit Wounds (2001),Action|Thriller,4224,2001.0,Exit Wounds,2.75,2
4225,"Dish, The (2001)",Comedy,4225,2001.0,"Dish, The",4.0,7
4226,Memento (2000),Mystery|Thriller,4226,2000.0,Memento,4.122641509433962,159
4228,Heartbreakers (2001),Comedy|Crime|Romance,4228,2001.0,Heartbreakers,2.15,10
4229,Say It Isn't So (2001),Comedy|Romance,4229,2001.0,Say It Isn't So,2.125,4
4231,Someone Like You (2001),Comedy|Romance,4231,2001.0,Someone Like You,3.5,5
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,4232,2001.0,Spy Kids,2.9464285714285716,28
4233,Tomcats (2001),Comedy,4233,2001.0,Tomcats,2.0,6
4234,"Tailor of Panama, The (2001)",Drama|Thriller,4234,2001.0,"Tailor of Panama, The",3.2,5
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,4235,2000.0,Amores Perros (Love's a Bitch),3.9347826086956523,23
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,4236,2000.0,Keep the River on Your Right: A Modern Cannibal Tale,3.5,1
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary,4237,2000.0,"Gleaners & I, The (Les glaneurs et la glaneuse)",4.0,1
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,4238,2001.0,Along Came a Spider,3.1470588235294117,17
4239,Blow (2001),Crime|Drama,4239,2001.0,Blow,3.8137254901960786,51
4240,Just Visiting (2001),Comedy|Fantasy,4240,2001.0,Just Visiting,2.0,1
4241,Pokémon 3: The Movie (2001),Animation|Children,4241,2001.0,Pokémon 3: The Movie,2.1,5
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,4242,2000.0,Beautiful Creatures,2.0,1
4243,Brigham City (2001),Crime|Drama|Mystery,4243,2001.0,Brigham City,4.0,1
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,4246,2001.0,Bridget Jones's Diary,3.623076923076923,65
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,4247,2001.0,Joe Dirt,2.380952380952381,21
4248,Josie and the Pussycats (2001),Comedy,4248,2001.0,Josie and the Pussycats,1.75,6
4251,Chopper (2000),Drama|Thriller,4251,2000.0,Chopper,2.0,1
4252,"Circle, The (Dayereh) (2000)",Drama,4252,2000.0,"Circle, The (Dayereh)",3.25,2
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,4254,2001.0,Crocodile Dundee in Los Angeles,2.1923076923076925,13
4255,Freddy Got Fingered (2001),Comedy,4255,2001.0,Freddy Got Fingered,2.2,10
4256,"Center of the World, The (2001)",Drama,4256,2001.0,"Center of the World, The",3.6666666666666665,3
4259,"Luzhin Defence, The (2000)",Drama|Romance,4259,2000.0,"Luzhin Defence, The",3.5,4
4260,"Visit, The (2000)",Drama,4260,2000.0,"Visit, The",2.0,1
4262,Scarface (1983),Action|Crime|Drama,4262,1983.0,Scarface,3.9328358208955225,67
4263,Days of Wine and Roses (1962),Drama,4263,1962.0,Days of Wine and Roses,4.0,2
4265,Driven (2001),Action|Thriller,4265,2001.0,Driven,3.0,5
4267,One Night at McCool's (2001),Comedy,4267,2001.0,One Night at McCool's,3.4,5
4268,Town & Country (2001),Comedy,4268,2001.0,Town & Country,2.5,2
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,4270,2001.0,"Mummy Returns, The",3.088888888888889,45
4273,Under the Sand (2000),Drama,4273,2000.0,Under the Sand,4.5,2
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,4275,1983.0,Krull,2.9,5
4276,Lost in America (1985),Comedy,4276,1985.0,Lost in America,2.5,2
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary,4278,1934.0,Triumph of the Will (Triumph des Willens),4.166666666666667,3
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance,4280,1982.0,"World According to Garp, The",3.5555555555555554,9
4282,Fellini Satyricon (1969),Drama|Fantasy,4282,1969.0,Fellini Satyricon,3.5,1
4284,Frankie and Johnny (1966),Comedy,4284,1966.0,Frankie and Johnny,3.0,1
4285,Frankie and Johnny (1991),Comedy|Romance,4285,1991.0,Frankie and Johnny,2.8333333333333335,3
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama,4289,1980.0,"City of Women, The (Città delle donne, La)",2.8333333333333335,3
4290,For the Boys (1991),Comedy|Drama|Musical,4290,1991.0,For the Boys,2.0,1
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,4291,1980.0,Nine to Five (a.k.a. 9 to 5),2.727272727272727,11
4292,Norma Rae (1979),Drama,4292,1979.0,Norma Rae,3.5,2
4293,Summer Rental (1985),Comedy,4293,1985.0,Summer Rental,2.5,4
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical,4294,1953.0,"5,000 Fingers of Dr. T, The",4.0,2
4296,Love Story (1970),Drama|Romance,4296,1970.0,Love Story,3.0,2
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama,4297,1987.0,Pelle the Conqueror (Pelle erobreren),3.75,2
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,4298,1955.0,Rififi (Du rififi chez les hommes),4.75,2
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,4299,2001.0,"Knight's Tale, A",3.341463414634146,41
4300,Bread and Roses (2000),Drama,4300,2000.0,Bread and Roses,4.0,3
4304,Startup.com (2001),Documentary,4304,2001.0,Startup.com,3.6,5
4305,Angel Eyes (2001),Romance|Thriller,4305,2001.0,Angel Eyes,1.625,4
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,4306,2001.0,Shrek,3.8676470588235294,170
4307,"Fast Food, Fast Women (2000)",Comedy|Romance,4307,2000.0,"Fast Food, Fast Women",4.5,1
4308,Moulin Rouge (2001),Drama|Musical|Romance,4308,2001.0,Moulin Rouge,3.590909090909091,55
4310,Pearl Harbor (2001),Action|Drama|Romance|War,4310,2001.0,Pearl Harbor,2.9651162790697674,43
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,4312,1999.0,Himalaya (Himalaya - l'enfance d'un chef),3.5,2
4313,"Man Who Cried, The (2000)",Drama,4313,2000.0,"Man Who Cried, The",3.5,2
4316,Ice Castles (1978),Drama,4316,1978.0,Ice Castles,2.0,2
4317,Love Potion #9 (1992),Comedy|Romance,4317,1992.0,Love Potion #9,2.5,3
4321,City Slickers (1991),Comedy|Western,4321,1991.0,City Slickers,3.370967741935484,31
4322,Eight Men Out (1988),Drama,4322,1988.0,Eight Men Out,3.75,10
4323,"Horse Soldiers, The (1959)",Adventure|War|Western,4323,1959.0,"Horse Soldiers, The",4.0,1
4325,"Night, The (Notte, La) (1960)",Drama,4325,1960.0,"Night, The (Notte, La)",4.0,1
4326,Mississippi Burning (1988),Crime|Drama|Thriller,4326,1988.0,Mississippi Burning,3.590909090909091,11
4327,"Magnificent Seven, The (1960)",Adventure|Western,4327,1960.0,"Magnificent Seven, The",3.59375,16
4329,Rio Bravo (1959),Western,4329,1959.0,Rio Bravo,3.6666666666666665,3
4333,Throw Momma from the Train (1987),Comedy|Crime,4333,1987.0,Throw Momma from the Train,3.2,10
4334,Yi Yi (2000),Drama,4334,2000.0,Yi Yi,4.6,5
4337,"Sand Pebbles, The (1966)",Drama|Romance|War,4337,1966.0,"Sand Pebbles, The",3.5,2
4338,Twelve O'Clock High (1949),Drama|War,4338,1949.0,Twelve O'Clock High,4.5,1
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War,4339,1965.0,Von Ryan's Express,3.75,4
4340,"Animal, The (2001)",Comedy,4340,2001.0,"Animal, The",2.1363636363636362,11
4342,Big Eden (2000),Drama|Romance,4342,2000.0,Big Eden,4.5,1
4343,Evolution (2001),Comedy|Sci-Fi,4343,2001.0,Evolution,3.037037037037037,27
4344,Swordfish (2001),Action|Crime|Drama,4344,2001.0,Swordfish,3.1029411764705883,34
4345,"Anniversary Party, The (2001)",Drama,4345,2001.0,"Anniversary Party, The",4.0,3
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,4347,2000.0,Divided We Fall (Musíme si pomáhat),3.8333333333333335,3
4349,Catch-22 (1970),Comedy|War,4349,1970.0,Catch-22,3.75,8
4350,Forgotten Silver (1996),Comedy|Documentary,4350,1996.0,Forgotten Silver,4.25,2
4351,Point Break (1991),Action|Crime|Thriller,4351,1991.0,Point Break,3.25,16
4353,Uncommon Valor (1983),Action|War,4353,1983.0,Uncommon Valor,3.0,1
4354,Unlawful Entry (1992),Crime|Thriller,4354,1992.0,Unlawful Entry,2.5,1
4355,Youngblood (1986),Action|Drama,4355,1986.0,Youngblood,2.0,2
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,4356,1953.0,Gentlemen Prefer Blondes,3.8,5
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,4357,1953.0,How to Marry a Millionaire,4.5,1
4359,"Seven Year Itch, The (1955)",Comedy,4359,1955.0,"Seven Year Itch, The",3.375,8
4361,Tootsie (1982),Comedy|Romance,4361,1982.0,Tootsie,3.421875,32
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,4366,2001.0,Atlantis: The Lost Empire,3.3421052631578947,19
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,4367,2001.0,Lara Croft: Tomb Raider,2.9,40
4368,Dr. Dolittle 2 (2001),Comedy,4368,2001.0,Dr. Dolittle 2,2.3636363636363638,11
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,4369,2001.0,"Fast and the Furious, The",3.066666666666667,45
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,4370,2001.0,A.I. Artificial Intelligence,3.3392857142857144,56
4371,Baby Boy (2001),Crime|Drama,4371,2001.0,Baby Boy,0.5,1
4372,Crazy/Beautiful (2001),Drama|Romance,4372,2001.0,Crazy/Beautiful,3.4,5
4373,Pootie Tang (2001),Comedy,4373,2001.0,Pootie Tang,3.1666666666666665,3
4374,Let It Snow (1999),Comedy|Romance,4374,1999.0,Let It Snow,4.5,1
4378,Sexy Beast (2000),Crime|Drama,4378,2000.0,Sexy Beast,3.7142857142857144,14
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,4380,2000.0,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",3.857142857142857,7
4381,"Closet, The (Placard, Le) (2001)",Comedy,4381,2001.0,"Closet, The (Placard, Le)",3.375,4
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,4383,2000.0,"Crimson Rivers, The (Rivières pourpres, Les)",3.5,5
4384,Lumumba (2000),Drama,4384,2000.0,Lumumba,3.0,1
4386,Cats & Dogs (2001),Children|Comedy,4386,2001.0,Cats & Dogs,2.8181818181818183,11
4387,Kiss of the Dragon (2001),Action,4387,2001.0,Kiss of the Dragon,3.7777777777777777,9
4388,Scary Movie 2 (2001),Comedy,4388,2001.0,Scary Movie 2,2.6538461538461537,26
4389,Lost and Delirious (2001),Drama,4389,2001.0,Lost and Delirious,3.625,4
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,4390,2000.0,Rape Me (Baise-moi),3.5,2
4392,Alice (1990),Comedy|Drama|Fantasy|Romance,4392,1990.0,Alice,3.0,3
4393,Another Woman (1988),Drama,4393,1988.0,Another Woman,4.5,1
4394,Beach Blanket Bingo (1965),Comedy|Musical,4394,1965.0,Beach Blanket Bingo,1.5,1
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,4395,1958.0,Big Deal on Madonna Street (I Soliti Ignoti),4.0,1
4396,"Cannonball Run, The (1981)",Action|Comedy,4396,1981.0,"Cannonball Run, The",2.75,10
4397,Cannonball Run II (1984),Action|Comedy,4397,1984.0,Cannonball Run II,2.5,2
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,4399,1964.0,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",3.75,2
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,4402,1965.0,Dr. Goldfoot and the Bikini Machine,5.0,1
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,4403,1960.0,"Fall of the House of Usher, The (House of Usher)",3.0,2
4404,Faust (1926),Drama|Fantasy|Horror,4404,1926.0,Faust,4.0,1
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,4406,1962.0,"Man Who Shot Liberty Valance, The",4.4,5
4407,Salvador (1986),Drama|Thriller|War,4407,1986.0,Salvador,4.5,1
4408,September (1987),Drama,4408,1987.0,September,3.5,1
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,4409,1991.0,Shadows and Fog,3.3333333333333335,3
4410,Something Wild (1986),Comedy|Crime|Drama,4410,1986.0,Something Wild,4.0,1
4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,4412,1972.0,"Thing with Two Heads, The",0.75,2
4419,All That Heaven Allows (1955),Drama|Romance,4419,1955.0,All That Heaven Allows,4.25,4
4420,"Barefoot Contessa, The (1954)",Drama,4420,1954.0,"Barefoot Contessa, The",3.0,1
4422,Cries and Whispers (Viskningar och rop) (1972),Drama,4422,1972.0,Cries and Whispers (Viskningar och rop),4.0,2
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,4424,1970.0,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",3.6666666666666665,3
4426,Kiss Me Deadly (1955),Film-Noir,4426,1955.0,Kiss Me Deadly,4.0,2
4427,"Lion in Winter, The (1968)",Drama,4427,1968.0,"Lion in Winter, The",3.6666666666666665,9
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,4428,1961.0,"Misfits, The",3.25,2
4429,Moby Dick (1956),Drama,4429,1956.0,Moby Dick,4.5,2
4432,Sweet Smell of Success (1957),Drama|Film-Noir,4432,1957.0,Sweet Smell of Success,4.125,4
4433,Written on the Wind (1956),Drama,4433,1956.0,Written on the Wind,4.25,2
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,4434,1965.0,"10th Victim, The (La decima vittima)",4.0,1
4436,Obsession (1976),Mystery|Thriller,4436,1976.0,Obsession,3.0,1
4437,Suspiria (1977),Horror,4437,1977.0,Suspiria,3.9375,8
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,4438,1972.0,"Fist of Fury (Chinese Connection, The) (Jing wu men)",3.8333333333333335,3
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,4439,1981.0,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),3.625,4
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,4440,1971.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",3.75,2
4441,Game of Death (1978),Action,4441,1978.0,Game of Death,4.166666666666667,3
4442,"Last Dragon, The (1985)",Action|Comedy|Drama,4442,1985.0,"Last Dragon, The",2.6666666666666665,3
4443,Outland (1981),Action|Sci-Fi|Thriller,4443,1981.0,Outland,2.75,2
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,4444,1972.0,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",4.166666666666667,3
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,4445,1998.0,T-Rex: Back to the Cretaceous,4.0,1
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,4446,2001.0,Final Fantasy: The Spirits Within,3.3548387096774195,31
4447,Legally Blonde (2001),Comedy|Romance,4447,2001.0,Legally Blonde,3.15625,64
4448,"Score, The (2001)",Action|Drama,4448,2001.0,"Score, The",3.55,20
4449,Adanggaman (2000),Drama,4449,2000.0,Adanggaman,2.0,1
4450,Bully (2001),Crime|Drama|Thriller,4450,2001.0,Bully,3.642857142857143,7
4451,Jump Tomorrow (2001),Comedy|Drama|Romance,4451,2001.0,Jump Tomorrow,3.5,1
4452,Made (2001),Comedy,4452,2001.0,Made,2.6666666666666665,6
4453,Michael Jordan to the Max (2000),Documentary|IMAX,4453,2000.0,Michael Jordan to the Max,3.5,1
4454,More (1998),Animation|Drama|Sci-Fi|IMAX,4454,1998.0,More,5.0,1
4458,Africa: The Serengeti (1994),Documentary|IMAX,4458,1994.0,Africa: The Serengeti,4.0,1
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX,4459,1997.0,Alaska: Spirit of the Wild,4.0,1
4462,18 Again! (1988),Comedy|Fantasy,4462,1988.0,18 Again!,1.5,2
4463,1969 (1988),Drama|War,4463,1988.0,1969,2.0,1
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,4464,1988.0,"Accidental Tourist, The",3.6,5
4465,"Accused, The (1988)",Drama,4465,1988.0,"Accused, The",3.7,5
4466,Above the Law (1988),Action|Crime|Drama,4466,1988.0,Above the Law,2.5,2
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,4467,1988.0,"Adventures of Baron Munchausen, The",3.769230769230769,13
4470,Ariel (1988),Drama,4470,1988.0,Ariel,3.0,2
4471,Arthur 2: On the Rocks (1988),Comedy|Romance,4471,1988.0,Arthur 2: On the Rocks,1.5,3
4473,Bat*21 (1988),Drama|War,4473,1988.0,Bat*21,3.0,1
4474,Beaches (1988),Comedy|Drama|Musical,4474,1988.0,Beaches,2.9,5
4475,"Beast of War, The (Beast, The) (1988)",Drama|War,4475,1988.0,"Beast of War, The (Beast, The)",4.0,1
4476,Big Business (1988),Comedy,4476,1988.0,Big Business,2.3333333333333335,3
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,4477,1988.0,Big Top Pee-Wee,1.9375,8
4478,Biloxi Blues (1988),Comedy|Drama,4478,1988.0,Biloxi Blues,3.5,2
4480,"Blob, The (1988)",Horror|Sci-Fi,4480,1988.0,"Blob, The",2.8333333333333335,3
4482,"Bright Lights, Big City (1988)",Drama,4482,1988.0,"Bright Lights, Big City",3.1666666666666665,3
4483,Caddyshack II (1988),Comedy,4483,1988.0,Caddyshack II,1.5,3
4484,Camille Claudel (1988),Drama,4484,1988.0,Camille Claudel,3.75,2
4487,Cocktail (1988),Drama|Romance,4487,1988.0,Cocktail,2.9545454545454546,11
4488,Colors (1988),Action|Crime|Drama,4488,1988.0,Colors,3.3333333333333335,3
4489,Coming to America (1988),Comedy|Romance,4489,1988.0,Coming to America,3.4583333333333335,24
4490,"Couch Trip, The (1988)",Comedy,4490,1988.0,"Couch Trip, The",2.0,1
4492,Critters (1986),Comedy|Sci-Fi,4492,1986.0,Critters,3.0,3
4495,Crossing Delancey (1988),Comedy|Romance,4495,1988.0,Crossing Delancey,5.0,1
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,4496,1988.0,D.O.A.,3.5,1
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,4497,1988.0,Dead Heat,3.0,1
4498,"Dead Pool, The (1988)",Action|Crime|Thriller,4498,1988.0,"Dead Pool, The",3.0,6
4499,Dirty Rotten Scoundrels (1988),Comedy,4499,1988.0,Dirty Rotten Scoundrels,4.125,16
4500,Drowning by Numbers (1988),Comedy|Drama,4500,1988.0,Drowning by Numbers,4.0,1
4502,Ernest Saves Christmas (1988),Children|Comedy,4502,1988.0,Ernest Saves Christmas,1.625,4
4504,Feds (1988),Comedy,4504,1988.0,Feds,1.5,1
4505,For Keeps (1988),Drama|Romance,4505,1988.0,For Keeps,3.0,1
4506,Frantic (1988),Crime|Mystery|Thriller,4506,1988.0,Frantic,3.1666666666666665,3
4508,Gorillas in the Mist (1988),Drama,4508,1988.0,Gorillas in the Mist,3.5,8
4509,"Great Outdoors, The (1988)",Comedy,4509,1988.0,"Great Outdoors, The",2.9,5
4511,High Spirits (1988),Comedy,4511,1988.0,High Spirits,2.0,1
4516,Johnny Be Good (1988),Comedy,4516,1988.0,Johnny Be Good,3.0,2
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,4517,1988.0,Lady in White (a.k.a. The Mystery of the Lady in White),1.75,2
4518,The Lair of the White Worm (1988),Comedy|Horror,4518,1988.0,The Lair of the White Worm,3.75,4
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,4519,1988.0,"Land Before Time, The",3.3333333333333335,9
4520,License to Drive (1988),Comedy,4520,1988.0,License to Drive,2.3333333333333335,3
4521,Little Nikita (1988),Drama,4521,1988.0,Little Nikita,3.0,1
4522,Masquerade (1988),Mystery|Romance|Thriller,4522,1988.0,Masquerade,1.0,1
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,4523,1988.0,Milagro Beanfield War,3.5,2
4524,Moon Over Parador (1988),Comedy,4524,1988.0,Moon Over Parador,3.0,1
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,4526,1988.0,My Stepmother Is an Alien,3.1,5
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,4527,1988.0,"Night in the Life of Jimmy Reardon, A",2.5,2
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,4529,1987.0,Bagdad Cafe (Out of Rosenheim),3.875,4
4531,Red Heat (1988),Action,4531,1988.0,Red Heat,2.6666666666666665,3
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,4533,1985.0,"Return of the Living Dead, The",3.75,4
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,4534,1988.0,Return to Snowy River (a.k.a. The Man From Snowy River II),2.5,2
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,4535,1982.0,"Man from Snowy River, The",3.375,4
4537,Running on Empty (1988),Drama,4537,1988.0,Running on Empty,4.333333333333333,3
4541,"Serpent and the Rainbow, The (1988)",Horror,4541,1988.0,"Serpent and the Rainbow, The",3.5,2
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,4544,1988.0,Short Circuit 2,2.9,5
4545,Short Circuit (1986),Comedy|Sci-Fi,4545,1986.0,Short Circuit,3.275,20
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,4546,1988.0,"Vanishing, The (Spoorloos)",3.9166666666666665,6
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,4552,1988.0,"Tetsuo, the Ironman (Tetsuo)",3.5,3
4553,They Live (1988),Action|Sci-Fi|Thriller,4553,1988.0,They Live,3.7222222222222223,9
4557,Tucker: The Man and His Dream (1988),Drama,4557,1988.0,Tucker: The Man and His Dream,3.0,1
4558,Twins (1988),Comedy,4558,1988.0,Twins,2.4642857142857144,14
4562,Without a Clue (1988),Comedy|Mystery,4562,1988.0,Without a Clue,4.0,1
4563,Young Einstein (1988),Comedy,4563,1988.0,Young Einstein,1.8333333333333333,3
4564,Always (1989),Drama|Fantasy|Romance,4564,1989.0,Always,2.8333333333333335,6
4565,American Ninja (1985),Action|Adventure,4565,1985.0,American Ninja,2.5,2
4568,Best of the Best (1989),Action,4568,1989.0,Best of the Best,2.5,1
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,4571,1989.0,Bill & Ted's Excellent Adventure,3.7,45
4572,Black Rain (1989),Action|Crime|Drama,4572,1989.0,Black Rain,3.0,3
4573,Blaze (1989),Comedy|Drama,4573,1989.0,Blaze,2.0,1
4574,Blind Fury (1989),Action|Thriller,4574,1989.0,Blind Fury,3.25,2
4577,Casualties of War (1989),Drama|War,4577,1989.0,Casualties of War,3.8333333333333335,3
4578,Chances Are (1989),Comedy|Romance,4578,1989.0,Chances Are,2.5,2
4580,Cyborg (1989),Action|Sci-Fi,4580,1989.0,Cyborg,0.5,2
4581,Dad (1989),Drama,4581,1989.0,Dad,4.0,1
4583,Disorganized Crime (1989),Action|Comedy,4583,1989.0,Disorganized Crime,4.0,1
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,4584,1989.0,Dream a Little Dream,2.0,1
4585,"Dream Team, The (1989)",Comedy,4585,1989.0,"Dream Team, The",3.375,4
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,4587,1988.0,Earth Girls Are Easy,2.25,8
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,4589,1983.0,Eddie and the Cruisers,2.0,2
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,4591,1989.0,Erik the Viking,3.0,5
4593,Family Business (1989),Comedy,4593,1989.0,Family Business,2.25,2
4594,Farewell to the King (1989),Action|War,4594,1989.0,Farewell to the King,3.0,1
4595,Fat Man and Little Boy (1989),Drama,4595,1989.0,Fat Man and Little Boy,3.5,1
4597,Gleaming the Cube (1989),Action|Drama|Mystery,4597,1989.0,Gleaming the Cube,2.0,1
4599,Great Balls of Fire! (1989),Drama,4599,1989.0,Great Balls of Fire!,2.5,2
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,4600,1989.0,Gross Anatomy (a.k.a. A Cut Above),3.25,2
4602,Harlem Nights (1989),Comedy|Crime|Romance,4602,1989.0,Harlem Nights,3.0,3
